population,city,country,latitude,longitude,original_name,the_geom,cartodb_id,created_at,updated_at
375999,Buri Ram,Thailand,14.993002,103.102919,,0101000020E6100000C5C8923996C65940A6B915C26AFC2D40,1129,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
375939,Ichinomiya,Japan,35.287784,136.808252,一宮市,0101000020E6100000A75D4C33DD196140F2272A1BD6A44140,1130,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
375566,Klang,Malaysia,3.044917,101.445562,,0101000020E6100000C8957A16845C59408446B071FD5B0840,1131,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
374706,Cumaná,Venezuela,10.456389,-64.1675,,0101000020E61000001F85EB51B80A50C01F82AAD1ABE92440,1132,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
374011,Sheikhupura,Pakistan,31.716662,73.985024,شيخوپورہ,0101000020E61000009B711AA20A7F524034492C2977B73F40,1133,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
373987,Sanandaj,Iran,35.244426,47.008453,سنندج,0101000020E6100000CC46E7FC148147406325E659499F4140,1134,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
373725,Nuevo Laredo,Mexico,25.842772,-97.495419,,0101000020E61000004AB4E4F1B45F58C009FCE1E7BFD73940,1135,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
372695,Chamis Muschait,Saudi-Arabia,18.300267,42.730218,‏خميس مشيط‎,0101000020E6100000AB798EC8775D45406B11514CDE4C3240,1136,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
372463,Lampang,Thailand,18.28884,99.490874,,0101000020E61000003B1DC87A6ADF5840D2C6116BF1493240,1137,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
372175,Wakayama,Japan,34.232128,135.191134,和歌山市,0101000020E6100000EBE40CC51DE66040323ECC5EB61D4140,1138,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
371380,Okazaki,Japan,34.941958,137.163974,岡崎市,0101000020E61000009EEC66463F256140501A6A1492784140,1139,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
371217,Bologna,Italy,44.494887,11.342616,,0101000020E6100000342C465D6BAF2640971B0C75583F4640,1140,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
369860,Vinnutsya,Ukraine,49.233083,28.468217,Вінниця,0101000020E6100000656EBE11DD773C407520EBA9D59D4840,1141,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
369815,Belgorod,Russia,50.599713,36.598262,,0101000020E6100000433866D9934C424037FE4465C34C4940,1142,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
369473,Miyazaki,Japan,31.915567,131.432034,宮崎市,0101000020E61000005298F738D36D6040FD4B529962EA3F40,1143,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
369151,Bydgoszcz,Poland,53.12348,18.008438,,0101000020E61000002D0B26FE28023240E4DA5031CE8F4A40,1144,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
368100,Mazar-i-Sharif,Afghanistan,36.7,67.116667,مزارِ,0101000020E61000007061DD7877C750409A99999999594240,1145,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
367539,Maroua,Cameroon,10.59,14.32,,0101000020E6100000A4703D0AD7A32C40AE47E17A142E2540,1146,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
367419,Van,Turkey,38.494167,43.38,,0101000020E6100000713D0AD7A3B0454097E13FDD403F4340,1147,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
367393,Nara,Japan,34.681215,135.819577,奈良市,0101000020E6100000B9718BF939FA6040B745990D32574140,1148,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
367250,Erzurum,Turkey,39.908611,41.276944,,0101000020E61000006669A7E672A3444097E4805D4DF44340,1149,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
367000,Mohammedia,Morocco,33.683509,-7.384855,‏محمدية‎/ⴻⵍ ⵎⵓⵃⴻⵎⵎⴰⴷⵉⵢⴰ/ⴼⴹⴰⵍⴰ,0101000020E6100000EECEDA6D178A1DC0C6C210397DD74040,1150,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
366343,Benoni,South Africa,-26.188333,28.320556,,0101000020E61000005D8940F50F523C40F0C16B9736303AC0,1151,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
366341,Nampo,Democratic People's Republic of Korea,38.733333,125.4,남포특별시/南浦特別市,0101000020E61000009A99999999595F40EE0912DBDD5D4340,1152,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
366191,London,Canada,42.98695,-81.243177,,0101000020E6100000EC884336904F54C0C364AA60547E4540,1153,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
366100,Christchurch,New Zealand,-43.532054,172.636225,,0101000020E6100000B9FC87F45B9465405EDA70581AC445C0,1154,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
365736,Phra Nakhon Si Ayutthaya,Thailand,14.353213,100.56896,,0101000020E6100000DC2E34D7692459404A0B9755D8B42C40,1155,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
365113,Roi Et,Thailand,16.05382,103.652004,,0101000020E61000001E37FC6EBAE95940E8DEC325C70D3040,1156,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
365101,Mogilev,Belarus,53.900716,30.33136,,0101000020E6100000DB334B02D4543E40F27D71A94AF34A40,1157,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
364599,Chimbote,Peru,-9.063336,-78.589011,,0101000020E6100000FE7E315BB2A553C0A45181936D2022C0,1158,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
364562,Bauru,Brazil,-22.33436,-49.05382,,0101000020E610000074EFE192E38648C02F17F19D985536C0,1159,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
363928,Rio Branco,Brazil,-9.981116,-67.845577,,0101000020E6100000FD4FFEEE1DF650C0282A1BD654F623C0,1160,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
363630,Bakersfield,USA,35.3212,-119.0183,,0101000020E61000001361C3D32BC15DC0D3BCE3141DA94140,1161,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
363210,Korba,India,22.35945,82.75006,,0101000020E61000006B82A8FB00B05440158C4AEA045C3640,1162,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
363127,Wonsan,Democratic People's Republic of Korea,39.1475,127.446111,원산시/元山市,0101000020E6100000B2D826158DDC5F407B14AE47E1924340,1163,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
362185,Nizhny Tagil,Russia,57.921491,59.981619,,0101000020E6100000ED10FFB0A5FD4D407847C66AF3F54C40,1164,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
361991,Anápolis,Brazil,-16.318916,-48.945853,,0101000020E610000068E90AB6117948C0D02B9E7AA45130C0,1165,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
361734,Bochum,Germany,51.482321,7.2187465,,0101000020E610000036751E15FFDF1C404696CCB1BCBD4940,1166,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
361454,Nha Trang,Vietnam,12.238791,109.196749,,0101000020E610000053211E89974C5B4085285FD0427A2840,1167,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
361366,Beirut,Lebanon,33.888629,35.495479,,0101000020E61000006A6D1ADB6BBF41407BA35698BEF14040,1168,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
361339,Samarkand,Uzbekistan,39.627012,66.974973,,0101000020E6100000EA5E27F565BE50408B19E1ED41D04340,1169,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
361274,Kaunas,Lithuania,54.898521,23.903597,,0101000020E610000083C30B2252E7374076E272BC02734B40,1170,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
361019,al-Obeid,Sudan,13.18,30.22,,0101000020E6100000B81E85EB51383E405C8FC2F5285C2A40,1171,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
360707,Vitebsk,Belarus,55.184806,30.201622,,0101000020E61000007427D87F9D333E40630D17B9A7974B40,1172,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
360009,Bhilwara,India,25.321377,74.586953,,0101000020E610000080D250A390A55240C4AF58C345523940,1173,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
359341,Sinuiju,Democratic People's Republic of Korea,40.1,124.4,신의주시/新義州市,0101000020E61000009A99999999195F40CDCCCCCCCC0C4440,1174,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
358462,Palma de Mallorca,Spain,39.569601,2.65016,,0101000020E6100000C1560916873305406B6281AFE8C84340,1175,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
358159,Phuket,Thailand,7.951933,98.338088,ภูเก็ต,0101000020E6100000E2CAD93BA3955840C4EE3B86C7CE1F40,1176,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
358000,Igbidu,Nigeria,"6,047","8,082",,0101000020E6100000448B6CE7FB292040E3A59BC420301840,1177,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
357279,Huancayo,Peru,-12.068636,-75.210298,,0101000020E6100000821ABE8575CD52C011A8FE41242328C0,1178,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
357264,Arkhangelsk,Russia,64.547251,40.560155,,0101000020E61000006FD8B628B347444003ED0E2906235040,1179,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
357000,Okenne,Nigeria,"7,568","6,248",,0101000020E6100000CBA145B6F3FD18401283C0CAA1451E40,1180,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
356840,Chitungwiza,Zimbabwe,-18,31.05,,0101000020E6100000CDCCCCCCCC0C3F4000000000000032C0,1181,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
356771,Simferopol,Ukraine,44.952117,34.102417,Сімферополь,0101000020E6100000F8C610001C0D41409A7B48F8DE794640,1182,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
356352,Xico,Mexico,19.432608,-99.133208,,0101000020E610000032E4D87A86C858C0EBFCDB65BF6E3340,1183,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
356118,Florence,Italy,43.76956,11.255814,,0101000020E6100000C8B7770DFA822640A6272CF180E24540,1184,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
355953,Lublin,Poland,51.246454,22.568446,,0101000020E6100000C28A53AD85913640F4FBFECD8B9F4940,1185,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
355823,Brahmapur,India,19.314962,84.794091,,0101000020E610000011C30E63D2325540967B8159A1503340,1186,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
355618,Gwangmyeong,Republic of Korea,37.479413,126.854385,광명시/光明市,0101000020E6100000594C6C3EAEB65F407D23BA675DBD4240,1187,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
355413,Barinas,Venezuela,8.768516,-70.421806,,0101000020E61000006CD097DEFE9A51C0CDE7DCED7A892140,1188,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
354600,Suita,Japan,34.763177,135.52367,吹田市,0101000020E6100000AF7C96E7C1F060409A07B0C8AF614140,1189,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
354228,Takatsuki,Japan,34.851716,135.61768,高槻市,0101000020E610000096ECD808C4F360406FBDA607056D4140,1190,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
353950,Bilbao,Spain,43.263013,-2.934985,,0101000020E610000026016A6AD97A07C020B6F468AAA14540,1191,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
353577,Villahermosa,Mexico,17.991508,-92.934441,,0101000020E6100000A9C29FE1CD3B57C0EDB8E177D3FD3140,1192,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
353337,Malabon,Philippines,14.6625,120.956667,,0101000020E6100000658A39083A3D5E403333333333532D40,1193,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
353040,São Vicente,Brazil,-23.96964,-46.37351,,0101000020E61000004F5DF92CCF2F47C0B8E4B8533AF837C0,1194,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
352957,Tampa,USA,27.9701,-82.4797,,0101000020E610000009F9A067B39E54C07FD93D7958F83B40,1195,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
352907,Kikwit,Democratic Republic of the Congo,-5.04,18.81,,0101000020E61000008FC2F5285CCF3240295C8FC2F52814C0,1196,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
352565,Kuantan,Malaysia,3.816667,103.333333,,0101000020E61000005D6BEF5355D559408AC745B588880E40,1197,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
352444,General Escobedo,Mexico,25.592172,-99.996195,,0101000020E6100000145CACA8C1FF58C05F9B8D9598973940,1198,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
352362,Likasi,Democratic Republic of the Congo,-10.99,26.74,,0101000020E61000003D0AD7A370BD3A407B14AE47E1FA25C0,1199,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
352204,Chitungwiza,Zimbabwe,-18,31.05,,0101000020E6100000CDCCCCCCCC0C3F4000000000000032C0,1200,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
352104,Vitória,Brazil,-20.275176,-40.303909,,0101000020E6100000E3FA777DE62644C0E3A430EF714634C0,1201,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
351838,Muzaffarpur,India,26.120888,85.36472,,0101000020E61000009E0C8E9257575540967A1684F21E3A40,1202,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
350905,Ahmednagar,India,19.095208,74.749592,,0101000020E6100000F855B950F9AF52404C512E8D5F183340,1203,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
350511,Asahikawa,Japan,43.763781,142.358084,旭川市,0101000020E610000011A7936C75CB614031276893C3E14540,1204,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
350504,BLOEMFONTEIN,South Africa,-29.116667,26.216667,,0101000020E6100000581F0F7D77373A40BE8575E3DD1D3DC0,1205,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
350467,Lapu-Lapu,Philippines,10.266182,123.997295,,0101000020E6100000B75D68AED3FF5E405891D10149882440,1206,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
350000,Ogbomosho,Nigeria,"8,141","4,237",,0101000020E6100000A69BC420B0F21040D578E92631482040,1207,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
349947,Iwaki,Japan,37.058182,140.892126,いわき市,0101000020E6100000293DD34B8C9C6140A29BFD8172874240,1209,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
349543,Grodno,Belarus,53.672481,23.826693,,0101000020E610000006D50627A2D3374037177FDB13D64A40,1210,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
349526,Caucaia,Brazil,-3.70378,-38.701053,,0101000020E6100000A0E1CD1ABC5943C08CA19C6857A10DC0,1211,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
349525,Vladimir,Russia,56.144596,40.417869,,0101000020E610000091813CBB7C354440F390291F82124C40,1212,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
349175,Santo Domingo West - Santo Domingo Oeste,Dominican Republic,18.526127,-69.883565,,0101000020E6100000FAB836548C7851C0E78A5242B0863240,1213,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
349033,Kollam,India,8.893212,76.61414,,0101000020E610000097CADB114E2753401DCA501553C92140,1214,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
349000,Al-Sweida,Syria,32.593134,36.531071,,0101000020E6100000506D7022FA434240A5129ED0EB4B4040,1215,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
348920,Thessaloniki,Greece,40.640063,22.944419,,0101000020E610000095B88E71C5F1364098309A95ED514440,1216,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
348739,Itaquaquecetuba,Brazil,-23.487306,-46.349325,,0101000020E61000006D567DAEB62C47C003250516C07C37C0,1217,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
348216,Khoramabad,Iran,33.478498,48.362546,خرم آباد,0101000020E6100000D7A546E8672E4840C899266C3FBD4040,1218,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
348049,Mbeya,Tanzania,-8.92,33.48,,0101000020E61000003D0AD7A370BD4040D7A3703D0AD721C0,1219,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
347884,Honolulu,USA,21.3259,-157.8453,,0101000020E6100000E2E995B20CBB63C033C4B12E6E533540,1220,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
347809,Jhang,Pakistan,31.302853,72.328153,جھنگ,0101000020E610000065C5707500155240D87E32C6874D3F40,1221,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
347486,Taraz,Kazakhstan,42.898372,71.397989,,0101000020E6100000BCCADAA678D9514031D28BDAFD724540,1222,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
346922,Kovrov,Russia,56.366667,41.333333,,0101000020E6100000BBD6DEA7AAAA4440DFC2BAF1EE2E4C40,1223,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
346854,Raghunathganj,India,24.466667,88.066667,,0101000020E61000003C2EAA4544045640581F0F7D77773840,1224,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
346788,San Miguelito,Panama,9.033,-79.5,,0101000020E61000000000000000E053C037894160E5102240,1225,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
345876,Tanchon,Democratic People's Republic of Korea,40.458,128.911,단천시/端川市,0101000020E6100000FED478E9261D6040B4C876BE9F3A4440,1226,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
345821,Kisangani,Democratic Republic of the Congo,0.52,25.19,,0101000020E6100000713D0AD7A3303940A4703D0AD7A3E03F,1227,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
345803,Aurora,USA,39.7082,-104.8235,,0101000020E610000062105839B4345AC07B832F4CA6DA4340,1228,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
345012,Anaheim,USA,33.8555,-117.7601,,0101000020E6100000226C787AA5705DC02FDD240681ED4040,1229,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
344803,Kathlehong,South Africa,-26.365126,28.15262,,0101000020E61000002CB7B41A12273C4057EBC4E5785D3AC0,1230,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
344766,Kaluga,Russia,54.551858,36.285097,,0101000020E61000000798F90E7E2442409B046F48A3464B40,1231,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
344426,Kempton Park,South Africa,-26.1,28.233333,,0101000020E6100000DB1324B6BB3B3C409A99999999193AC0,1232,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
343488,Wuppertal,Germany,51.264018,7.1780374,,0101000020E610000007DCA96F4FB61C4015C78157CBA14940,1233,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
343304,Nice,France,43.710173,7.261953,,0101000020E61000003A5B40683D0C1D4048C0E8F2E6DA4540,1234,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
342944,Kōchi,Japan,33.567239,133.543669,高知市,0101000020E61000002BDB87BC65B1604004029D499BC84040,1235,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
342703,Annaba,Algeria,36.9,7.766667,عنابة,0101000020E610000092B06F2711111F403333333333734240,1236,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
342328,Caruaru,Brazil,-8.281834,-36.015167,,0101000020E61000003D7D04FEF00142C03ECDC98B4C9020C0,1237,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
342053,Pelotas,Brazil,-31.733491,-52.344492,,0101000020E6100000E8DD5850182C4AC00CE9F010C6BB3FC0,1238,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
342000,Gombe,Nigeria,"10,286","11,157",,0101000020E6100000AAF1D24D62502640DF4F8D976E922440,1239,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
341838,Takasaki,Japan,36.321626,139.003305,高崎市,0101000020E61000003A5D16131B6061408BC56F0A2B294240,1240,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
340387,Celaya,Mexico,20.52164,-100.813602,,0101000020E6100000747D1F0E123459C01349F4328A853440,1241,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
340199,Vitória da Conquista,Brazil,-14.849859,-40.853521,,0101000020E610000080B9162D406D44C02B6C06B820B32DC0,1242,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
340000,Buôn Ma Thuột,Vietnam,12.666194,108.038248,,0101000020E6100000CB48BDA772025B403695456117552940,1243,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
339979,Canoas,Brazil,-29.853856,-51.125786,,0101000020E6100000B72572C1199049C04E7E8B4E96DA3DC0,1244,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
339822,Huế,Vietnam,16.4498,107.56235,,0101000020E6100000F5B9DA8AFDE35A40A5BDC11726733040,1245,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
339736,Nakhon Pathom,Thailand,13.819921,100.062168,,0101000020E6100000E5B67D8FFA035940749B70AFCCA32B40,1246,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
339715,Umlazi,South Africa,-29.966667,30.883333,,0101000020E6100000427A8A1C22E23E40581F0F7D77F73DC0,1247,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
339461,Franca,Brazil,-23.544857,-46.635252,,0101000020E6100000FB5B02F04F5147C026FF93BF7B8B37C0,1248,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
339395,Kōriyama,Japan,37.400422,140.359555,郡山市,0101000020E6100000A0C37C79818B6140A94C310741B34240,1249,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
338650,Cuernavaca,Mexico,18.858841,-99.222601,,0101000020E6100000A4C343183FCE58C0C576F700DDDB3240,1250,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
338560,Tokorozawa,Japan,35.786201,139.473916,所沢市,0101000020E6100000A321E3512A6F61408F8AFF3BA2E44140,1251,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
338429,Ismailia,Egypt,30.596492,32.271459,الإسماعيلية,0101000020E6100000399A232BBF2240405D5320B3B3983E40,1252,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
338366,Andizhan,Uzbekistan,40.815356,72.28375,,0101000020E61000005C8FC2F528125240774CDD955D684440,1253,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
338153,Plovdiv,Bulgaria,42.135408,24.74529,,0101000020E61000002D095053CBBE3840F2CEA10C55114540,1254,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
